"","ensembl_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","res","SYMBOL"
"1290","ENSG00000173898",-2.13291031589325,-1.36774564271694,-2.07177648152933,0.048570525761387,0.283036442583193,-3.77701442163578,"NotSig","SPTBN2"
"1291","ENSG00000171115",0.822631614695569,1.82626335361493,2.55696648327636,0.0168906738682518,0.160224956565025,-3.77817719770943,"NotSig","GIMAP8"
"1292","ENSG00000164221",-0.990772683855934,1.50683182311504,-2.4326663682564,0.022344012475415,0.185811064097001,-3.7794745088109,"NotSig","CCDC112"
"1293","ENSG00000104055",1.23216977984773,0.860584154977071,2.47410876812007,0.0203671706122484,0.177845104295708,-3.78181815931796,"NotSig","TGM5"
"1294","ENSG00000154451",-1.48264869177976,2.23764444585739,-2.44415690402309,0.0217788862308168,0.183303313792365,-3.78208572131121,"NotSig","GBP5"
"1295","ENSG00000143815",-0.542447726623942,6.31274781580756,-2.80729095248003,0.0094560538675332,0.116664132948305,-3.78308580805515,"NotSig","LBR"
"1296","ENSG00000213139",0.578378319616481,0.935351674365167,2.39599523659529,0.0242390828351242,0.193757097598004,-3.78383520105774,"NotSig","CRYGS"
"1297","ENSG00000183569",-1.27906711522264,0.158055655589789,-2.16996761248287,0.0395443028417695,0.253659426092787,-3.78596323182393,"NotSig","SERHL2"
"1298","ENSG00000172890",0.36847809955177,5.95112055686044,2.80441048592012,0.00952049621647146,0.117026825120422,-3.78912131049324,"NotSig","NADSYN1"
"1299","ENSG00000189409",0.8687013974429,-0.044658244178138,2.30345812034412,0.0296948721598962,0.217510000399595,-3.78947687128623,"NotSig","MMP23B"
"1300","ENSG00000163684",0.350340171239766,2.74253746557085,2.62725908085893,0.0143825656379981,0.146808396408801,-3.79278353652226,"NotSig","RPP14"
"1301","ENSG00000282402",-3.67953803945714,9.60323314632013,-2.80817905639873,0.00943626827726812,0.116559821169173,-3.79453011733289,"NotSig",NA
"1302","ENSG00000147475",0.397049370640104,3.6866339183147,2.72737916724086,0.0114056627558017,0.12959108138879,-3.79573226785638,"NotSig","ERLIN2"
"1303","ENSG00000129353",-0.748810332684719,5.91623201618154,-2.79051652207352,0.00983720126010559,0.118819723447016,-3.79895017582331,"NotSig","SLC44A2"
"1304","ENSG00000241779",4.12073757806412,-1.87605803149895,2.22415555851966,0.0352365442407888,0.236713622571318,-3.80114821501821,"NotSig","RPP21"
"1305","ENSG00000137522",0.287862920121679,4.62763075632887,2.76741294665571,0.0103859413180416,0.122535561229109,-3.80182915044085,"NotSig","RNF121"
"1306","ENSG00000078902",0.437928630483994,3.91980070768476,2.73905260579657,0.0110989879296224,0.12733139002971,-3.80459550214196,"NotSig","TOLLIP"
"1307","ENSG00000225973",-0.420961164981033,4.21335684363437,-2.72025886539004,0.0115966144541958,0.130968105876379,-3.80597447862131,"NotSig","PIGBOS1"
"1308","ENSG00000274615",0.869039036451296,2.07685557975947,2.57439504703938,0.0162333982451957,0.156347029454822,-3.80677336120642,"NotSig","NPEPPSP1"
"1309","ENSG00000173947",0.822266626376352,0.362363846715149,2.33653825524106,0.0276274061411415,0.20789780452679,-3.80881507806225,"NotSig","CIMAP3"
"1310","ENSG00000111885",-0.572185109431484,4.57514014014093,-2.74364363090005,0.0109805151625509,0.126832628809395,-3.80907480787125,"NotSig","MAN1A1"
"1311","ENSG00000188010",0.707206505943613,2.92654554917194,2.65321207672639,0.0135478570704887,0.141688763297554,-3.8095116459549,"NotSig","MORN2"
"1312","ENSG00000119979",0.280031204421914,3.69233022150867,2.71527730093199,0.011731991405553,0.131489851088191,-3.81183056128508,"NotSig","DENND10"
"1313","ENSG00000176890",-0.62722264622616,7.95167427082019,-2.80231472844036,0.00956764331901087,0.117279071259193,-3.81391023469662,"NotSig","TYMS"
"1314","ENSG00000178764",-0.459852418450617,3.03207022907556,-2.60355777690939,0.0151865930586521,0.150961497835142,-3.81509374597354,"NotSig","ZHX2"
"1315","ENSG00000240184",1.06982429232346,2.06565706840458,2.57852398345945,0.0160812121928209,0.155460282168291,-3.81785157256999,"NotSig","PCDHGC3"
"1316","ENSG00000180479",0.681052437624491,1.00559523190107,2.42809997728921,0.022572322849772,0.186769363892854,-3.82055766258149,"NotSig","ZNF571"
"1317","ENSG00000138674",-0.198648684903338,7.0016488423125,-2.79703976632857,0.00968728887884807,0.117979269022921,-3.82099203141877,"NotSig","SEC31A"
"1318","ENSG00000130779",0.677131206443411,2.94389907968147,2.66828592450723,0.0130840815126197,0.138314442486205,-3.82171852505294,"NotSig","CLIP1"
"1319","ENSG00000102078",-0.283388559249123,3.59091495871364,-2.66793220497699,0.0130947919029134,0.138317010555634,-3.82461490834721,"NotSig","SLC25A14"
"1320","ENSG00000274180",0.741909629477533,-0.473974878771488,2.20811708094329,0.0364651612514225,0.241523669992146,-3.83266772369701,"NotSig","NATD1"
"1321","ENSG00000164674",-0.980441913515157,3.5634596562871,-2.60279445704316,0.015213171413078,0.150964367784713,-3.83293242685621,"NotSig","SYTL3"
"1322","ENSG00000168081",-0.387427314126316,5.53088407021596,-2.76934281942664,0.0103390222370091,0.122385827772473,-3.83469401903198,"NotSig","PNOC"
"1323","ENSG00000232804",2.23760480558959,0.982157092988096,2.55320754916437,0.0170356391060562,0.161252818873515,-3.83507437428493,"NotSig","HSPA1B"
"1324","ENSG00000151012",-0.915961213983044,2.34854716834765,-2.46780132923712,0.0206572392697601,0.178903606746601,-3.8354475935893,"NotSig","SLC7A11"
"1325","ENSG00000175857",-2.09676525076003,0.744737506995982,-2.14349607289492,0.0418162870590346,0.26101106150122,-3.83637815102047,"NotSig","GAPT"
"1326","ENSG00000123131",-0.496854499560097,6.52481269416479,-2.78499364650941,0.00996583255809347,0.119825761076112,-3.83664593775769,"NotSig","PRDX4"
"1327","ENSG00000158109",0.456374456339489,4.06798897428403,2.73255602942851,0.0112686901034021,0.12847667905639,-3.83740529518106,"NotSig","TPRG1L"
"1328","ENSG00000144134",0.555617057818213,2.50002105468591,2.60037140807741,0.0152978282465074,0.151178879557182,-3.83760066768593,"NotSig","RABL2A"
"1329","ENSG00000112343",-0.31319305554304,3.38651664777193,-2.63975293678822,0.0139749086754505,0.14494854257253,-3.83802000830612,"NotSig","TRIM38"
"1330","ENSG00000211958",-4.65005809405393,-5.09180297228596,-2.26224764146406,0.0324672282149961,0.227597853386185,-3.83835490988434,"NotSig","IGHV3-38"
"1331","ENSG00000169131",0.511600996257797,2.15359632185931,2.55876975061664,0.0168215376939382,0.15994721587768,-3.83918125858567,"NotSig","ZNF354A"
"1332","ENSG00000164751",0.35743214369034,6.0299308120939,2.78384245858507,0.00999284355049712,0.120041304251154,-3.83935639195243,"NotSig","PEX2"
"1333","ENSG00000158467",0.438149703690446,2.06612384581955,2.53344785112925,0.0178168775723505,0.165215593151607,-3.83967912470522,"NotSig","AHCYL2"
"1334","ENSG00000140948",-1.57964514148763,-0.69951154671275,-2.0394900201996,0.0519162715305338,0.291837426666829,-3.84007983489654,"NotSig","ZCCHC14"
"1335","ENSG00000119965",0.248315111517075,2.97655676165608,2.62975041600023,0.0143004004273022,0.146408185236116,-3.84080322638005,"NotSig","C10orf88"
"1336","ENSG00000141560",-0.37810767900302,4.84665412534792,-2.74079789709723,0.0110538091775339,0.127123615728401,-3.8408629190099,"NotSig","FN3KRP"
"1337","ENSG00000231116",1.27488748878422,3.09847403783967,2.65603989875414,0.0134596978273379,0.141268027871679,-3.84146200794847,"NotSig","VARS1"
"1338","ENSG00000267740",-0.529654928981048,1.5906879381596,-2.38524881779816,0.024821774197181,0.196757603024325,-3.84320449471859,"NotSig",NA
"1339","ENSG00000008838",0.282811546145586,5.51804572385376,2.77121507413881,0.0102936949300334,0.122385827772473,-3.84606978850438,"NotSig","MED24"
"1340","ENSG00000141258",0.439870116438794,4.1271857315501,2.7192421443194,0.0116241246663136,0.131059030154153,-3.84636189700385,"NotSig","SGSM2"
"1341","ENSG00000111886",-0.990240193706409,-0.293290948189156,-2.09394271293597,0.0463859223705169,0.27697405250972,-3.84719443341307,"NotSig","GABRR2"
"1342","ENSG00000074706",-1.76418599374341,4.2409957481503,-2.62687718071142,0.0143951997682153,0.146808396408801,-3.84941811456511,"NotSig","IPCEF1"
"1343","ENSG00000243417",-0.955118659911171,0.857121360923071,-2.23881570287768,0.0341463842283805,0.23222353123717,-3.8494232725493,"NotSig","RPS3AP18"
"1344","ENSG00000197705",-4.53669362353451,-0.418806752828264,-2.0246162935306,0.0535251984479531,0.297177299282039,-3.85242557919387,"NotSig","KLHL14"
"1345","ENSG00000206341",2.58251029225388,0.378755731319827,2.46191309691362,0.0209314678367108,0.18007058332962,-3.85362881761391,"NotSig",NA
"1346","ENSG00000196204",0.384732590752393,2.23830167883797,2.5362095412934,0.0177057244298171,0.164647039138356,-3.85374074531641,"NotSig","RNF216P1"
"1347","ENSG00000274829",-1.51244090688096,2.0500508851534,-2.36837150264344,0.02576287496983,0.200253311677255,-3.86006449252282,"NotSig","PARN"
"1348","ENSG00000118965",0.463223146600007,1.77619805280379,2.48951405823053,0.0196744570431676,0.174365040488542,-3.86051330924336,"NotSig","WDR35"
"1349","ENSG00000244721",2.33785982652478,-3.51275927857965,2.04809268424698,0.051005392853438,0.289230203997491,-3.86111114558573,"NotSig",NA
"1350","ENSG00000169136",1.35296081807179,6.77569795125458,2.78138650512679,0.0100506999966568,0.120298867532448,-3.86150579658911,"NotSig","ATF5"
"1351","ENSG00000196950",-0.595221396169692,2.73285461857314,-2.5321297195024,0.0178701580344293,0.165261173344135,-3.86308753163246,"NotSig","SLC39A10"
"1352","ENSG00000107643",0.686935036421826,4.64330422045235,2.7486342304182,0.0108530816324681,0.12580054446617,-3.8634837548654,"NotSig","MAPK8"
"1353","ENSG00000071082",0.402824239320483,11.6603166930497,2.78845897083966,0.00988493875760506,0.11924509993322,-3.86398842977933,"NotSig","RPL31"
"1354","ENSG00000079150",-0.481177392352054,2.32727585673266,-2.48850105894651,0.0197193296432752,0.174519258476115,-3.8646585785022,"NotSig","FKBP7"
"1355","ENSG00000123685",-0.790064069259008,4.45557953402998,-2.69180757134345,0.0123900012402719,0.135981292681854,-3.86512776764204,"NotSig","BATF3"
"1356","ENSG00000154429",-1.0630496334151,3.63071928366792,-2.61632659191336,0.014748363347696,0.148653602804313,-3.86525951130561,"NotSig","CCSAP"
"1357","ENSG00000143156",-0.559391609781792,4.03904914444131,-2.67013625488316,0.0130281883467569,0.138054916450718,-3.86702328212161,"NotSig","NME7"
"1358","ENSG00000197603",0.551491325527527,0.34742263026373,2.28935119922743,0.0306186592596824,0.220127836483919,-3.86823244415789,"NotSig","CPLANE1"
"1359","ENSG00000167315",-0.349895766919411,6.12129249648133,-2.76669178595689,0.0104035256252846,0.122633530430429,-3.86898211407469,"NotSig","ACAA2"
"1360","ENSG00000153048",-0.486926529285193,6.15417243100741,-2.76370831538337,0.010476571137569,0.123164956416225,-3.8711219920347,"NotSig","CARHSP1"
"1361","ENSG00000163479",-0.367486174620725,8.34884816213303,-2.77819970625885,0.0101262444395646,0.120983900564563,-3.87164896816564,"NotSig","SSR2"
"1362","ENSG00000282281",-8.61806382938238,5.9337912318704,-2.12229042196894,0.0437200253384322,0.26709034434676,-3.87223188222978,"NotSig",NA
"1363","ENSG00000174032",-0.485158898374219,3.44702180745468,-2.6210280036489,0.0145900037134318,0.147796574107065,-3.8738054125375,"NotSig","SLC25A30"
"1364","ENSG00000242372",-0.231162247062242,7.06009482629008,-2.77040710092324,0.0103132329487061,0.122385827772473,-3.87656370264292,"NotSig","EIF6"
"1365","ENSG00000089063",0.326000910390489,6.45587623101405,2.76996923079649,0.0103238359114893,0.122385827772473,-3.87732261365241,"NotSig","TMEM230"
"1366","ENSG00000138083",2.21427074141443,-2.62285036141615,2.05161546411101,0.0506364993643725,0.287913383218941,-3.87910973267597,"NotSig","SIX3"
"1367","ENSG00000184515",1.43059380558756,-0.653294283870566,2.18463415596123,0.0383338599491543,0.248671391933296,-3.87978653808763,"NotSig","BEX5"
"1368","ENSG00000146425",-0.494100973964846,6.24540216860929,-2.76068917296114,0.0105509817290595,0.123599887028184,-3.88279791355813,"NotSig","DYNLT1"
"1369","ENSG00000187840",-0.579611578455265,6.04726770189657,-2.75558940868371,0.0106778036847012,0.124721657755244,-3.88512075988757,"NotSig","EIF4EBP1"
"1370","ENSG00000177374",1.68658693413672,3.12711493627803,2.67732727966279,0.0128130850088682,0.137509528686072,-3.8869480516036,"NotSig","HIC1"
"1371","ENSG00000048471",0.632826285484427,3.52569915709717,2.67567373299125,0.0128622504507329,0.137509528686072,-3.88792089165326,"NotSig","SNX29"
"1372","ENSG00000204580",1.25831549719302,1.80035569498212,2.51472451983004,0.0185876994282975,0.168693585333464,-3.89082256969774,"NotSig","DDR1"
"1373","ENSG00000185437",0.484495411856794,1.26119109206291,2.42388974386953,0.0227847270376285,0.187587154564002,-3.89088023432553,"NotSig","SH3BGR"
"1374","ENSG00000181751",-0.447332523626403,3.56136895380408,-2.62264823771217,0.0145357975381243,0.147637224188144,-3.89242385006114,"NotSig","MACIR"
"1375","ENSG00000071243",-0.302862686412843,4.21470952462568,-2.68920719454307,0.0124650006129202,0.136464389477322,-3.89270920271902,"NotSig","ING3"
"1376","ENSG00000154277",1.8861204454168,3.77458996740682,2.72090652007532,0.0115791222690309,0.130968105876379,-3.89282223347331,"NotSig","UCHL1"
"1377","ENSG00000225635",1.98854672368877,-0.309105826595503,2.31150284009424,0.029179502922167,0.215178426477462,-3.90112074259601,"NotSig","DDAH2"
"1378","ENSG00000087111",0.256626028758452,5.35177132785647,2.74561432737016,0.0109300266637904,0.126470553708692,-3.90195917721883,"NotSig","PIGS"
"1379","ENSG00000172053",0.340249119979746,7.41606497345875,2.76260549090453,0.0105036941468915,0.123374057295132,-3.90255313655318,"NotSig","QARS1"
"1380","ENSG00000153896",0.456206089577314,0.783635822129081,2.31420786661542,0.0290080507471526,0.214500493885212,-3.90277812347951,"NotSig","ZNF599"
"1381","ENSG00000213443",-0.783709745313163,4.38143340303526,-2.67310295692975,0.0129390393702991,0.137877579077065,-3.90356550185197,"NotSig",NA
"1382","ENSG00000166529",-0.409354351761926,2.54213527841072,-2.4987122778467,0.0192713074281666,0.172569367783292,-3.9043272085476,"NotSig","ZSCAN21"
"1383","ENSG00000277318",-7.53583498558868,6.01229613390118,-2.29011687354472,0.0305678558078582,0.220078154605841,-3.90737585491957,"NotSig",NA
"1384","ENSG00000244193",1.17767993529256,-1.67837580460038,2.06546101832727,0.0492094847225215,0.284715264988994,-3.90759886907051,"NotSig",NA
"1385","ENSG00000277157",-1.09786731398658,0.347732613983462,-2.1160748061242,0.0442925443114115,0.268746440966183,-3.9083704151662,"NotSig","H4C4"
"1386","ENSG00000213246",0.23169647697277,6.32991994547387,2.75426610733103,0.0107109456216644,0.124792380170954,-3.90867913515541,"NotSig","SUPT4H1"
"1387","ENSG00000223372",3.20864594783278,-0.00179347244068012,2.46661482376174,0.020712229230863,0.178903606746601,-3.90913153987696,"NotSig","HLA-DPB2"
"1388","ENSG00000146540",-0.479673458008973,6.85813979699983,-2.75454762506291,0.0107038869399858,0.124792380170954,-3.90917576492215,"NotSig","C7orf50"
"1389","ENSG00000167552",0.824263706578413,5.77043866422348,2.7502275993779,0.0108126894638068,0.125552617376752,-3.91186010370599,"NotSig","TUBA1A"
"1390","ENSG00000175505",-1.66485297991994,1.50477536330455,-2.20923251334954,0.0363784788738851,0.241477157645922,-3.91454509604072,"NotSig","CLCF1"
"1391","ENSG00000185453",-0.430117394156297,1.94463314445759,-2.39324533645609,0.0243869800758152,0.19436040694923,-3.91919104085714,"NotSig","ZSWIM9"
"1392","ENSG00000083123",0.324697375453971,4.25376919795714,2.70090154624843,0.0121310309676119,0.134932191250862,-3.92026531062986,"NotSig","BCKDHB"
"1393","ENSG00000133321",-1.37746963034888,4.56529786968567,-2.63507635668562,0.0141262175377734,0.145376821296057,-3.92259569206698,"NotSig","PLAAT4"
"1394","ENSG00000164620",0.549108925189377,3.08844817048227,2.61015997275876,0.0149585090670616,0.149517200311764,-3.92305545238519,"NotSig","RELL2"
"1395","ENSG00000169242",1.47795850127919,0.118289855030747,2.29742007833207,0.0300871197296826,0.21880638420915,-3.92322644214195,"NotSig","EFNA1"
"1396","ENSG00000107745",-0.303506289835028,4.60359561746434,-2.69797711623835,0.0122137510421833,0.135367011437566,-3.9241075701395,"NotSig","MICU1"
"1397","ENSG00000186298",-0.261814493468714,7.70360217963229,-2.75290529227194,0.0107451280883577,0.12487785625291,-3.92435733979882,"NotSig","PPP1CC"
"1398","ENSG00000104447",-2.63626153596864,-1.58780472166907,-1.95890007251532,0.0611731662509663,0.318376773497605,-3.92482963791818,"NotSig","TRPS1"
"1399","ENSG00000165025",-0.63891788113275,5.54094574391786,-2.72482586840377,0.0114737944663646,0.130253195943765,-3.92532083844602,"NotSig","SYK"
"1400","ENSG00000181274",-0.545657151355771,2.01044248173474,-2.40988497629883,0.0235045637735259,0.191014333150905,-3.92915708817518,"NotSig","FRAT2"
"1401","ENSG00000278279",2.53430712808192,-0.50116325052513,2.2673561992186,0.0321112395011093,0.226188558006215,-3.9314945366666,"NotSig","LILRB4"
"1402","ENSG00000177917",-0.39426354996907,5.1886986065964,-2.71561803962279,0.0117226845303484,0.131489851088191,-3.93222646075118,"NotSig","ARL6IP6"
"1403","ENSG00000163009",-0.885760716036508,-0.0778512431590338,-2.05177291675485,0.0506200668813287,0.287913383218941,-3.93303413198104,"NotSig",NA
"1404","ENSG00000277761",-3.03539494982124,-4.24138647853081,-1.94790356343047,0.0625426411054219,0.322093985038303,-3.93377560769727,"NotSig",NA
"1405","ENSG00000198851",1.13539255245946,0.221219535162151,2.23650083421298,0.034316467698536,0.232562981487841,-3.93587344153009,"NotSig","CD3E"
"1406","ENSG00000230989",-0.423142850720455,5.29395635024762,-2.71703429909308,0.0116840753502761,0.131286880679037,-3.93951667546885,"NotSig","HSBP1"
"1407","ENSG00000197077",1.07999372710913,-1.08037908874478,2.1016497810421,0.0456471318564318,0.274048705293453,-3.9395469101321,"NotSig","KIAA1671"
"1408","ENSG00000103489",0.921393707956523,0.404958046458031,2.28146546912107,0.0311463738539577,0.22250436448078,-3.94208451990905,"NotSig","XYLT1"
"1409","ENSG00000100949",0.349714982878514,4.2362001709425,2.68841651632508,0.0124878894258233,0.136503351663617,-3.94466097394494,"NotSig","RABGGTA"
"1410","ENSG00000198886",0.435435352095604,12.3634731309263,2.75295701891741,0.0107438268851426,0.12487785625291,-3.94681922141894,"NotSig","ND4"
"1411","ENSG00000118369",0.476713552355234,1.56239716170092,2.4261206909154,0.0226719488122208,0.187241957252929,-3.94735723998061,"NotSig","USP35"
"1412","ENSG00000188021",0.320597659339763,3.85661367010015,2.66694384763568,0.0131247622442798,0.138522850076608,-3.94755549793259,"NotSig","UBQLN2"
"1413","ENSG00000185262",-0.457602474996067,7.05712638699249,-2.73887615162127,0.0111035652936231,0.12733139002971,-3.94868007190564,"NotSig","UBALD2"
"1414","ENSG00000162430",-0.869099427743258,1.2811585068339,-2.2507704960372,0.0332801040732081,0.229336889196888,-3.94984641204019,"NotSig","SELENON"
"1415","ENSG00000243225",3.08477388631094,-2.5716968695562,1.97690480545578,0.0589876843493788,0.313243952038655,-3.9503201098863,"NotSig",NA
"1416","ENSG00000173535",0.954979390385015,-0.253239872378856,2.16694176851431,0.03979826529194,0.254300907914746,-3.95192971892159,"NotSig","TNFRSF10C"
"1417","ENSG00000225178",0.455800615139974,0.572228895398572,2.32116249050761,0.0285714556828084,0.212702020705595,-3.95196648536108,"NotSig",NA
"1418","ENSG00000184205",0.448090356616869,4.1930895716862,2.68837059677126,0.0124892199304763,0.136503351663617,-3.95391907631071,"NotSig","TSPYL2"
"1419","ENSG00000180611",1.68463444058692,2.00383217143392,2.5345190917485,0.0177736853724902,0.164930813561858,-3.95448366569368,"NotSig","MB21D2"
"1420","ENSG00000089916",0.682672468918521,3.76559643556922,2.6687791133693,0.0130691617794435,0.138314442486205,-3.95475311071866,"NotSig","GPATCH2L"
"1421","ENSG00000197256",-0.875277629482188,2.5389308963728,-2.42813296632201,0.0225706657901846,0.186769363892854,-3.95534786422976,"NotSig","KANK2"
"1422","ENSG00000197183",0.923027630719025,1.23623841963426,2.41121364663442,0.0234353837281702,0.190893944589519,-3.95547718830734,"NotSig","NOL4L"
"1423","ENSG00000136270",0.258897587354699,6.14362880287566,2.72903272345384,0.0113617427006783,0.12920315666675,-3.95952309255848,"NotSig","TBRG4"
"1424","ENSG00000013561",0.300185194793126,4.4471541489834,2.68955934625284,0.0124548190789429,0.136464389477322,-3.96072758098408,"NotSig","RNF14"
"1425","ENSG00000153827",0.264820250235807,5.39052187813239,2.71881576615651,0.0116356797521539,0.131077469944553,-3.96083202028043,"NotSig","TRIP12"
"1426","ENSG00000165949",-4.23099533414504,2.08319024908026,-2.03154116972204,0.0527707071749462,0.294721946157963,-3.96100528354412,"NotSig","IFI27"
"1427","ENSG00000070614",0.443735357678257,3.16086318784712,2.60333345609274,0.015194399282635,0.150961497835142,-3.96140261534459,"NotSig","NDST1"
"1428","ENSG00000282290",-4.61865251382591,6.11809298403992,-2.67059455961484,0.0130143788778516,0.138054916450718,-3.9641656512253,"NotSig",NA
"1429","ENSG00000173599",1.09245679352287,-1.15633320501444,2.07731728721999,0.0480160311479075,0.281118225781325,-3.96457995632413,"NotSig","PC"
"1430","ENSG00000186115",-1.50376445577192,-1.1641139772217,-1.93429357051799,0.0642747319149424,0.326287478879773,-3.96571282812154,"NotSig","CYP4F2"
"1431","ENSG00000274675",0.805087598618695,4.46094810833681,2.69674996497299,0.0122486195071252,0.135427471120337,-3.96637205547139,"NotSig","GTF2H2C_2"
"1432","ENSG00000076770",-0.484853664745448,3.34080866122993,-2.56469306355628,0.0165962887079274,0.158456184238839,-3.96641805871978,"NotSig","MBNL3"
"1433","ENSG00000153283",-2.83006523790723,2.34680559919651,-2.17891012482219,0.0388022438988968,0.250235651966824,-3.96650911459268,"NotSig","CD96"
"1434","ENSG00000265681",0.276226076420507,11.5218147477353,2.74128474897046,0.0110412373886027,0.127123615728401,-3.96685633725645,"NotSig","RPL17"
"1435","ENSG00000107554",0.750240116129729,3.47443283543024,2.63703557007985,0.0140626425489401,0.14506148215589,-3.96844982573408,"NotSig","DNMBP"
"1436","ENSG00000177868",-0.45483866831411,4.49917921235767,-2.6647653008939,0.0131910501610004,0.139000428092072,-3.96872337335992,"NotSig","SVBP"
"1437","ENSG00000123146",0.347207146501976,5.44566882265464,2.71739121442779,0.0116743642120025,0.131286880679037,-3.96886774769826,"NotSig","ADGRE5"
"1438","ENSG00000025708",-0.915181111046389,5.50856617302577,-2.69740389754178,0.0122300269578711,0.135367011437566,-3.9696431773307,"NotSig","TYMP"
"1439","ENSG00000166501",0.809130191306714,3.30998255053421,2.62962733667205,0.0143044493131687,0.146408185236116,-3.96977046602095,"NotSig","PRKCB"
"1440","ENSG00000179088",-1.05528800144542,0.673911174144133,-2.16893342162633,0.0396309392590232,0.253934333303611,-3.97048517809164,"NotSig","C12orf42"
"1441","ENSG00000162734",0.604741717202397,6.78156005153472,2.7291666385636,0.0113581927544469,0.12920315666675,-3.97137914379317,"NotSig","PEA15"
"1442","ENSG00000109065",0.270388653630958,5.01459543828898,2.70023746285985,0.0121497688773122,0.135026952014132,-3.97140713103921,"NotSig","NAT9"
"1443","ENSG00000221963",-0.63682262258728,2.91734601587948,-2.50705300961382,0.0189123650656205,0.170818859861319,-3.97175669861485,"NotSig","APOL6"
"1444","ENSG00000168781",0.491077697272669,3.16732509727434,2.59747507198542,0.0153995971420876,0.151519193325053,-3.97333207189159,"NotSig","PPIP5K1"
"1445","ENSG00000134250",1.24778022790141,-0.416213373388354,2.16539278027659,0.0399288401610239,0.254642709405294,-3.97382219831755,"NotSig","NOTCH2"
"1446","ENSG00000187514",-0.460331529231949,11.3265701512767,-2.73616779529383,0.011174045436573,0.127728232178959,-3.97530992901485,"NotSig","PTMA"
"1447","ENSG00000267500",-0.839440848714145,-0.509999300015054,-1.99194654883601,0.0572148108927962,0.308960273996676,-3.97789179682739,"NotSig",NA
"1448","ENSG00000258461",0.65673442371931,0.432481878548524,2.25408891559309,0.0330431989962374,0.228843203111258,-3.97864048847577,"NotSig",NA
"1449","ENSG00000068354",0.450376863701775,3.27681899584548,2.61056307909784,0.0149446871245943,0.149517200311764,-3.98082943458824,"NotSig","TBC1D25"
"1450","ENSG00000116132",2.14305740555447,-2.2312086606919,1.98135216659862,0.0584585363816362,0.312235691086071,-3.98181183589215,"NotSig","PRRX1"
"1451","ENSG00000223533",2.16163217466441,0.462214634492711,2.47390061443487,0.0203766829047754,0.177845104295708,-3.98188259389547,"NotSig","CCHCR1"
"1452","ENSG00000129187",0.291469250307594,6.43513001929355,2.72155159884394,0.0115617243046724,0.130913988827713,-3.98200254575213,"NotSig","DCTD"
"1453","ENSG00000138835",0.611151927419747,4.61951388047764,2.68342718270318,0.012633233814689,0.137298366143803,-3.98293431686099,"NotSig","RGS3"
"1454","ENSG00000087076",1.16469519828151,1.25799237529247,2.42663237433076,0.0226461548736949,0.187145897749221,-3.98300737214489,"NotSig","HSD17B14"
"1455","ENSG00000278588",-1.44856476966681,-0.692885698509968,-1.94462839875208,0.0629556801118702,0.322353016136731,-3.98348181347251,"NotSig","H2BC10"
"1456","ENSG00000176896",-0.398736001426667,1.00970321256398,-2.24583646857627,0.0336351959340209,0.230407194957052,-3.98410895247366,"NotSig","TCEANC"
"1457","ENSG00000138185",0.42029416698554,6.388587675343,2.72056542983713,0.0115883315138005,0.130968105876379,-3.98516761901344,"NotSig","ENTPD1"
"1458","ENSG00000132256",-0.358813966038376,3.89230164310045,-2.61653712658106,0.0147412376374269,0.148653602804313,-3.98721756477583,"NotSig","TRIM5"
"1459","ENSG00000134222",-0.691179999592819,2.65685468736067,-2.43613005612887,0.022172255481344,0.185081607031257,-3.98760005933778,"NotSig","PSRC1"
"1460","ENSG00000009413",-0.273871080292972,3.600687681227,-2.60008666531976,0.0153078054220909,0.151178879557182,-3.98769329226779,"NotSig","REV3L"
"1461","ENSG00000105397",0.454889404189916,7.02251439993361,2.72208630056772,0.011547321865455,0.130863045566142,-3.98829101645215,"NotSig","TYK2"
"1462","ENSG00000225210",0.842442121798934,-0.22159809253985,2.15463983711576,0.0408459416542855,0.257658965477377,-3.98851722143972,"NotSig","DUXAP9"
"1463","ENSG00000114786",1.18295995101539,-0.312278293506395,2.13705020974212,0.0423869517622573,0.262588457846445,-3.99125784126484,"NotSig","ABHD14A-ACY1"
"1464","ENSG00000055483",0.342887444065983,4.47128826616336,2.67737819879423,0.0128115738126318,0.137509528686072,-3.99127400859429,"NotSig","USP36"
"1465","ENSG00000162775",-0.584052419615142,0.84852314221262,-2.20258086509796,0.0368981562284809,0.242814858766507,-3.99299381283477,"NotSig","RBM15"
"1466","ENSG00000243749",-0.416797570490083,4.89648726010707,-2.67321828925424,0.0129355852181762,0.137877579077065,-3.99476581424833,"NotSig","TMEM35B"
"1467","ENSG00000104885",-0.31168658535073,4.13025353924095,-2.63730851644851,0.0140538069000957,0.14506148215589,-3.9954237235598,"NotSig","DOT1L"
"1468","ENSG00000172602",0.507438222870521,1.42999910699883,2.35984712508509,0.0262505295076175,0.201690021630558,-3.99577368181333,"NotSig","RND1"
"1469","ENSG00000131401",0.693462989000869,6.64811522840768,2.71548501160979,0.0117263172079046,0.131489851088191,-3.99780718588219,"NotSig",NA
"1470","ENSG00000109501",0.922127034684689,0.894597096860827,2.35553891315532,0.0265001910609604,0.202881532259288,-3.9981663991739,"NotSig","WFS1"
